92,70,407
47,27,731
54,11,308
57,23,559
69,62,865
99,53,116
51,8,11
88,27,174
29,12,816
57,71,883
88,16,666
63,7,39
77,42,490
3,57,155
34,66,10
7,60,522
94,6,494
24,94,385
69,49,624
34,59,177
50,3,556
30,68,412
89,57,101
92,45,773
50,96,572
14,57,466
79,93,967
69,30,98
72,6,127
9,10,826
26,62,438
83,52,297
18,20,456
90,48,472
9,52,464
30,9,73
63,36,642
14,78,58
85,79,347
6,3,214
58,44,565
21,9,978
15,33,434
91,35,588
63,20,351
68,79,506
15,94,226
49,18,547
14,57,943
72,30,623
46,65,702
36,59,244
62,97,605
89,19,406
80,51,791
43,26,528
87,42,51
38,58,628
68,10,445
71,71,861
73,19,531
48,53,380
61,36,804
17,16,833
10,88,817
12,61,869
26,69,693
1,47,942
2,40,546
45,29,10
22,92,94
1,83,974
69,18,410
29,14,596
59,61,840
72,34,333
22,76,550
73,26,471
46,92,417
40,5,646
97,40,495
92,55,112
76,82,130
12,14,783
79,5,843
78,73,96
68,29,262
95,55,17
23,3,590
4,1,930
67,83,28
41,78,477
22,94,658
17,36,513
73,23,18
45,32,435
28,94,12
46,24,940
26,14,72
10,30,793
58,94,20
57,31,74
47,38,419
52,34,350
30,30,833
5,66,502
11,25,343
91,7,802
42,67,914
40,66,53
91,38,838
97,70,514
10,84,753
89,93,532
36,33,772
31,90,841
88,45,192
46,61,347
66,13,326
99,12,143
53,62,266
22,64,77
16,77,455
12,57,37
95,35,161
77,34,605
98,87,825
68,85,404
56,59,593
37,95,255
43,28,899
47,7,893
4,77,591
23,19,998
83,55,843
70,24,18
43,48,793
52,11,533
7,92,363
12,11,414
97,18,405
23,99,701
30,45,733
99,36,215
80,6,991
60,22,783
79,36,325
85,38,984
53,47,629
42,46,97
14,81,733
1,53,482
75,11,116
14,45,341
14,71,261
43,52,359
2,62,124
72,31,944
6,45,360
15,56,486
2,61,288
8,74,389
25,34,688
48,5,123
48,61,179
49,82,155
31,8,172
63,84,490
75,92,44
59,4,69
61,19,414
98,63,957
37,36,674
69,75,68
38,13,375
83,56,916
2,34,34
16,1,877
38,15,590
91,92,695
66,22,697
78,21,450
7,84,962
88,32,36
4,89,524
46,36,87
56,98,135
46,62,566
21,6,30
50,99,777
25,97,353
61,4,720
9,9,104
35,7,944
96,48,498
46,45,819
17,45,752
64,7,12
47,40,618
91,3,667
38,48,544
2,58,821
24,88,63
74,36,922
87,63,347
37,3,173
17,50,977
23,57,229
88,99,565
7,83,617
37,41,234
10,36,655
67,47,215
24,46,102
43,97,470
78,98,897
65,54,73
53,11,247
55,42,496
24,75,26
18,71,708
18,72,800
95,71,317
76,40,399
79,62,75
23,4,749
67,93,616
70,14,675
2,30,821
81,36,172
60,16,528
14,25,481
92,78,284
70,83,534
62,34,425
8,25,76
63,74,937
43,40,660
77,71,214
20,93,900
26,94,108
2,37,469
87,61,961
68,50,606
60,26,41
49,97,575
9,13,547
36,78,916
3,71,422
12,35,136
56,84,825
93,81,368
55,39,720
93,88,117
27,25,999
80,49,817
14,47,63
70,22,313
16,43,456
96,66,150
1,62,214
91,41,711
25,77,709
77,41,127
52,79,170
89,33,280
91,80,910
47,29,527
54,74,157
58,4,991
91,2,195
19,89,217
93,54,248
77,23,74
90,89,463
3,66,632
55,98,957
95,56,664
34,8,783
76,34,230
91,26,661
31,11,793
35,17,514
61,65,693
11,78,507
76,46,95
55,15,499
10,91,17
52,50,74
50,22,792
12,72,864
22,62,509
13,52,784
53,81,350
31,80,520
72,4,453
50,58,757
38,26,968
96,23,77
17,29,442
18,33,107
6,56,436
47,8,780
17,53,788
79,27,932
94,17,494
75,38,319
18,55,96
63,19,408
24,72,298
3,98,82
59,25,526
61,93,818
97,19,295
33,62,61
8,76,205
59,96,140
73,49,615
87,90,638
97,99,807
38,97,230
67,58,512
92,94,326
36,30,258
94,9,792
2,92,41
31,5,803
77,4,192
7,86,376
28,96,186
34,12,349
24,20,932
85,99,406
39,78,362
32,75,315
5,26,334
86,61,460
8,12,671
34,34,987
95,15,457
70,64,304
7,43,823
21,49,780
75,19,883
98,71,229
87,30,421
23,56,493
96,67,912
79,39,59
41,48,776
56,49,101
82,50,460
54,27,213
10,22,98
55,74,347
70,80,354
3,10,410
92,20,706
54,67,77
54,63,575
45,87,748
99,90,569
59,41,680
11,95,555
22,14,322
5,31,493
64,78,605
61,36,799
57,2,663
94,26,541
40,62,172
90,75,110
36,93,290
19,40,450
2,79,556
95,79,271
83,19,471
24,16,691
83,95,755
84,49,116
83,36,205
30,37,638
71,82,85
40,47,756
78,67,539
30,54,745
35,13,846
2,87,323
58,5,970
72,97,504
51,72,112
98,2,647
68,89,856
49,49,970
88,71,840
6,56,402
56,5,945
82,69,246
65,76,496
50,50,28
94,97,91
81,60,703
28,58,983
54,82,425
87,69,260
75,2,919
14,26,511
43,60,349
73,72,394
48,55,398
67,5,618
83,3,911
68,78,656
37,51,845
85,58,842
80,37,194
91,37,168
93,70,911
57,70,548
65,62,907
96,88,241
86,8,581
13,70,342
95,14,613
27,77,627
67,98,301
25,29,862
35,7,701
5,81,478
8,69,321
84,29,13
28,80,155
26,18,616
79,88,614
61,42,446
76,66,951
43,35,617
62,56,697
6,78,570
14,44,165
99,86,657
7,32,706
89,50,996
13,99,492
84,17,582
3,83,260
20,68,744
72,92,231
16,87,369
39,31,659
2,48,762
79,16,235
8,92,1000
85,22,649
18,96,275
6,66,574
44,90,356
57,36,290
74,97,474
56,34,758
68,90,169
34,2,866
89,68,100
96,92,944
95,95,805
52,32,229
89,10,802
4,59,680
51,28,803
59,10,544
64,93,323
56,66,889
52,36,783
12,53,439
58,34,921
62,47,277
47,84,197
97,71,694
36,63,365
36,37,867
89,36,658
4,99,658
91,68,479
1,68,30
97,33,415
53,36,126
93,5,217
2,12,788
84,12,535
19,55,818
10,31,313
22,92,295
12,50,865
9,48,472
60,94,104
27,75,366
17,49,166
34,3,863
53,42,242
21,70,456
65,39,416
6,83,824
60,66,158
73,80,71
20,81,875
61,6,530
61,85,72
19,44,299
50,42,15
31,44,685
62,88,254
32,32,769
74,34,320
43,90,246
47,65,13
14,52,413
38,21,199
73,72,479
30,61,773
10,63,864
15,17,504
52,88,828
72,84,700
98,49,123
81,93,8
15,40,341
71,11,917
48,88,840
72,74,8
46,84,608
11,83,996
3,72,119
36,68,45
22,65,806
25,88,961
93,84,141
96,8,728
30,62,526
54,65,775
30,89,385
29,77,486
8,93,170
63,9,73
2,71,730
1,81,936
40,48,918
15,14,786
98,94,380
36,86,333
61,3,335
20,74,691
23,66,732
51,89,789
40,43,679
29,22,212
45,62,835
93,1,833
71,40,507
8,53,406
25,84,675
93,11,198
32,67,56
95,79,524
3,69,787
46,84,530
90,30,593
10,27,61
80,73,463
97,90,263
22,30,185
38,17,757
70,23,151
51,18,13
95,66,586
33,57,870
51,68,878
5,86,612
30,67,336
19,51,86
34,2,125
19,72,894
51,48,63
69,61,76
78,75,255
67,99,599
83,83,395
35,86,726
80,59,583
37,99,378
33,29,777
85,52,419
71,36,960
40,18,437
25,85,524
84,61,487
35,16,245
37,22,387
45,59,299
95,10,40
33,95,821
38,14,741
65,76,922
39,82,973
62,76,72
61,92,727
76,26,636
56,69,510
53,32,602
78,32,865
51,73,259
58,50,662
73,99,529
7,49,514
59,61,679
8,89,200
45,5,764
57,57,445
16,25,2
27,57,954
68,16,478
55,82,836
98,32,675
98,88,296
55,98,566
64,63,10
17,83,456
11,37,283
34,98,347
70,76,388
95,64,413
31,18,979
23,14,659
67,24,958
95,57,972
31,43,246
19,34,609
85,30,853
9,6,724
93,37,902
49,50,496
73,60,871
84,9,156
88,41,101
25,10,156
39,83,149
73,66,446
10,10,533
13,56,32
72,38,929
13,40,634
50,16,375
3,24,167
26,12,333
71,48,396
24,38,618
79,25,490
14,3,696
23,78,130
8,51,413
73,51,801
24,95,656
89,34,21
52,42,61
85,86,82
88,4,285
33,61,78
2,50,216
79,28,582
29,20,765
86,64,888
48,28,581
77,65,461
35,32,691
9,63,383
85,12,573
74,15,535
53,14,866
13,76,186
54,63,307
73,92,512
25,27,259
74,21,812
6,12,271
22,51,10
89,69,575
6,57,747
27,38,638
39,83,417
82,54,155
74,89,64
50,21,780
13,8,318
36,33,833
43,26,97
60,41,714
30,78,199
49,76,79
24,21,107
30,22,349
6,44,517
38,96,362
25,6,898
94,25,813
63,44,741
16,59,489
88,94,259
37,93,301
83,5,388
27,42,895
2,46,96
68,52,20
27,66,821
7,51,908
90,21,576
28,77,690
62,72,386
91,92,891
77,58,871
74,18,938
20,95,549
38,59,243
68,9,47
24,56,511
2,18,277
59,76,140
69,67,132
69,19,584
12,32,358
66,94,911
10,25,545
64,20,668
56,75,479
5,54,490
62,56,24
99,22,660
98,95,442
89,56,948
61,79,234
14,71,128
33,63,649
85,74,362
90,4,910
53,69,569
6,43,270
78,86,614
53,31,552
56,42,828
12,96,980
21,39,456
16,50,931
10,52,821
87,66,468
77,87,665
67,29,903
51,86,968
51,45,922
45,70,538
84,40,372
76,9,835
46,63,650
60,54,833
59,91,282
99,96,428
62,58,556
81,60,295
22,14,316
81,52,620
83,80,971
69,49,955
90,45,284
50,55,825
11,56,764
94,42,735
82,28,994
87,45,34
84,39,390
27,6,23
43,73,607
83,50,983
64,17,76
24,68,938
95,1,917
7,85,836
61,65,977
15,67,296
55,81,255
7,60,95
63,42,573
96,5,889
12,88,444
16,86,258
80,90,707
52,84,186
66,65,309
71,53,653
31,32,937
82,26,466
5,13,351
31,99,674
24,63,713
40,59,125
40,76,275
24,47,259
92,74,998
61,59,332
27,75,389
77,34,949
60,74,573
47,76,495
21,42,697
58,62,101
42,21,675
17,70,29
16,7,240
77,27,427
66,86,379
93,34,441
92,51,468
60,75,637
83,74,899
5,23,198
87,72,290
81,6,896
74,85,517
54,2,178
71,19,989
71,25,941
92,1,774
99,62,598
50,67,111
67,72,583
65,34,420
56,30,216
29,89,782
64,24,312
86,79,833
64,98,973
72,51,786
32,15,426
72,83,164
12,49,954
89,71,863
82,47,688
21,74,383
43,11,612
89,91,498
32,66,899
54,88,779
57,69,931
35,84,19
59,38,597
36,2,309
88,11,801
5,62,430
66,77,222
1,94,831
90,74,876
17,82,511
36,32,825
98,34,578
55,40,918
40,52,265
75,55,914
78,8,167
42,46,294
76,99,762
51,99,6
47,69,292
33,41,731
25,89,636
19,9,901
88,80,869
13,67,660
98,40,481
35,99,662
30,39,606
42,81,251
84,20,179
78,74,270
59,51,340
25,22,259
45,36,551
79,32,538
22,91,823
21,83,486
45,17,188
94,71,290
31,74,241
41,82,642
44,47,987
69,68,579
25,67,387
41,77,310
11,73,807
3,36,990
32,69,769
39,89,995
1,80,797
29,69,446
77,59,583
36,28,835
36,9,602
50,73,649
30,82,270
23,94,300
37,47,378
20,84,75
89,79,508
4,12,742
64,72,434
9,14,343
41,39,461
42,4,368
35,45,588
55,52,503
64,51,349
8,82,247
39,83,796
25,24,265
89,44,428
65,69,941
83,6,300
80,26,388
78,1,438
91,80,741
47,31,926
14,61,458
15,10,762
50,72,206
16,64,159
38,47,695
66,53,754
88,39,226
50,89,2
66,42,679
13,52,689
66,50,968
19,79,362
73,90,917
48,90,748
57,23,317
12,66,845
71,11,385
62,30,509
67,77,549
44,86,265
93,66,120
1,89,633
31,98,739
22,67,435
81,61,121
1,84,766
94,52,796
33,89,60
93,50,130
76,30,650
82,61,274
28,33,341
57,86,713
97,66,1
87,9,933
95,36,524
47,38,88
47,2,326
83,80,606
97,10,506
38,60,364
30,87,521
55,78,146
99,42,550
5,34,184
88,41,154
7,34,738
9,87,902
91,7,900
73,65,282
54,39,551
23,37,351
32,64,616
40,19,938
32,57,484
66,6,945
11,51,378
89,53,698
89,87,945
92,89,646
74,62,614
43,7,746
81,13,325
82,35,842
35,61,400
97,3,709
94,49,243
67,90,947
42,50,592
10,93,355
16,79,804
4,86,584
70,34,109
82,82,39
49,98,142
99,72,63
75,50,765
40,49,270
27,64,968
18,77,486
20,76,611
24,31,591
22,61,63
17,10,673
42,93,818
13,64,855
99,41,967
33,33,243
82,9,141
5,56,289
53,97,189
64,64,382
3,39,869
16,95,467
73,26,614
96,36,541
5,34,200
61,53,406
74,72,982
53,19,148
73,53,414
69,84,603
74,81,924
20,29,206
24,56,385
94,67,435
1,48,800
4,47,920
84,19,838
59,89,681
13,10,148
26,41,741
76,91,723
86,3,36
5,42,510
11,32,242
6,41,851
18,22,299
15,21,287
1,8,689
82,35,905
49,9,135
67,34,522
52,13,30
57,29,671
28,45,415
56,42,90
97,38,212
60,36,574
28,19,920
82,91,815
14,50,226
14,1,819
70,86,843
84,86,442
23,53,779
2,46,797
66,99,395
93,79,502
8,69,486
18,4,935
96,33,51
82,85,505
85,69,465
30,74,721
62,28,112
15,30,610
52,3,49
45,77,384
9,48,311
67,84,688
85,34,730
42,78,926
25,41,184
86,89,303
37,56,131
32,36,878
25,8,267
22,14,977
91,3,270
42,49,463
70,13,999
9,64,628
11,53,488
57,79,888
35,63,696
18,75,808
68,96,862
14,6,666
26,13,426
6,58,197
30,69,178
90,23,758
44,38,219
52,91,986
19,94,721
94,77,874
17,21,82
79,19,474
50,36,901
26,60,717
68,45,172
85,85,173
85,26,582
15,6,565
28,23,46
84,70,350
83,28,800
76,51,453
45,22,660
13,2,643
88,50,686
77,48,358
6,66,868
90,64,299
4,40,790
80,92,312
1,11,86
75,17,862
3,64,118
90,69,76
94,56,291
53,89,229
30,40,232
29,5,358
88,20,100
57,53,272
90,88,376
17,17,543
7,58,168
45,72,877
2,9,281
93,22,386
69,61,567
57,20,533
39,66,838
95,60,82
3,35,335
63,18,203
3,73,503
65,9,478
58,87,306
21,3,760
47,13,398
69,9,923
87,63,563
66,44,723
44,32,283
33,20,574
28,24,344
13,94,111
88,18,801
3,7,240
9,47,51
22,80,745
81,56,851
52,11,304
68,28,969
54,59,336
13,53,401
52,83,994
74,86,327
10,88,391
56,99,376
2,93,104
54,26,575
47,71,571
10,93,41
20,63,433
54,86,665
84,2,239
67,46,313
29,51,699
71,24,668
93,74,251
98,28,89
54,81,525
7,12,939
1,33,329
40,65,306
36,64,789
23,69,601
32,35,919
98,37,704
98,35,396
91,41,963
71,92,505
64,30,728
50,70,894
55,36,212
40,57,17
2,58,469
56,99,665
39,96,184
98,96,93
18,21,976
29,96,553
3,77,402
63,5,705
77,31,873
73,91,551
83,78,925
24,93,185
95,14,775
18,58,479
58,23,719
46,73,426
31,53,288
71,31,839
67,2,234
48,85,291
44,26,269
18,84,720
13,61,407
98,86,590
32,6,947
9,33,352
96,10,368
92,49,681
82,83,965
84,34,907
22,29,741
25,35,827
58,67,540
50,85,730
40,34,769
15,62,61
69,83,514
52,14,702
80,33,673
34,64,159
49,98,651
31,59,513
28,94,382
94,82,553
98,75,396
86,32,904
80,92,757
39,11,60
58,68,370
27,37,148
57,12,162
80,73,716
25,5,510
7,23,202
3,95,155
54,49,719
46,43,152
12,43,628
77,59,125
83,34,290
58,43,955
80,67,229
40,98,35
11,74,919
91,39,923
92,71,778
35,38,900
4,58,53
75,55,579
24,56,339
29,20,601
69,3,24
95,19,235
34,82,452
50,17,997
12,14,602
75,13,710
88,53,528
24,66,772
73,1,132
62,67,88
4,92,699
88,75,17
57,39,137
34,42,35
7,24,275
41,11,685
41,68,797
19,92,166
70,20,797
97,52,899
37,31,656
13,55,398
8,64,286
76,25,465
17,46,488
72,45,560
21,74,154
77,22,759
39,18,809
63,7,45
40,79,50
32,8,763
60,42,650
81,92,955
3,90,91
36,90,315
39,11,735
54,97,929
97,4,331
97,23,799
85,32,622
28,58,349
79,65,451
95,49,562
11,15,446
15,59,647
82,13,260
25,1,523
46,93,679
66,41,629
39,14,375
48,97,934
15,60,904
16,54,726
32,70,487
62,46,562
97,73,623
58,30,102
3,54,567
81,26,719
28,71,649
78,25,763
33,65,583
75,93,256
21,14,478
58,96,238
71,58,541
48,82,892
69,65,776
46,48,71
31,29,884
1,78,788
63,13,10
73,24,155
87,37,363
58,95,648
45,49,760
64,89,439
77,47,562
29,55,588
57,93,497
55,52,293
60,37,96
24,77,206
81,16,494
22,84,998
40,44,527
78,61,366
76,78,699
71,37,101
76,48,607
6,54,815
51,81,415
30,21,90
24,25,220
78,10,159
85,91,428
75,25,154
73,56,919
88,12,327
38,67,22
43,26,873
99,99,448
43,78,7
63,12,452
86,77,967
80,14,971
14,89,254
48,36,649
8,97,583
61,49,545
10,16,168
68,71,870
82,26,876
43,44,259
94,50,8
40,19,1000
89,64,524
81,87,698
22,47,964
80,66,892
46,9,114
31,94,857
77,68,429
59,71,725
51,17,657
57,57,910
1,52,327
50,13,846
76,71,413
78,43,744
44,58,342
69,32,804
81,10,392
61,85,690
58,8,138
62,24,219
70,2,736
84,11,238
63,20,175
82,62,491
74,30,822
55,19,59
87,94,648
13,92,748
59,97,760
43,24,767
65,91,373
69,28,795
46,71,36
76,67,135
24,65,168
36,11,508
16,14,147
45,98,47
27,51,115
80,28,162
54,8,669
4,26,824
42,29,538
66,34,287
11,14,669
24,4,819
9,63,519
84,83,954
29,73,613
91,18,430
7,46,863
18,21,263
35,77,305
12,48,121
3,19,493
24,73,214
12,50,848
65,21,590
3,40,131
87,57,732
35,91,565
4,79,263
68,58,402
63,91,993
98,15,343
17,42,706
39,43,324
51,7,522
53,59,973
53,76,910
95,33,426
71,75,939
14,6,651
95,55,471
48,58,758
52,97,856
46,81,66
68,25,157
17,32,2
63,60,820
73,32,197
15,66,703
71,20,895
1,9,363
11,25,346
34,49,423
94,33,153
60,76,526
71,1,456
49,12,478
59,66,660
92,21,116
74,74,106
30,5,679
99,47,232
61,19,949
83,82,635
66,84,991
98,48,36
42,99,76
60,18,840
84,52,957
81,86,187
89,30,968
95,93,930
98,95,248
72,57,403
60,65,480
85,80,867
16,44,802
37,78,523
79,51,398
47,79,286
55,58,238
11,87,354
9,41,383
50,23,241
70,22,738
50,58,361
32,53,689
66,55,800
29,55,800
98,96,988
63,17,833
52,89,269
81,99,313
25,19,602
71,3,704
23,65,275
99,40,243
66,28,390
8,47,477
25,13,662
76,43,633
62,75,531
71,6,7
6,92,367
68,37,141
57,21,780
30,34,126
88,8,340
24,90,860
41,36,454
96,56,133
9,70,71
36,77,654
71,79,864
58,2,696
40,7,833
58,33,912
27,36,143
96,82,485
86,96,552
55,60,709
40,98,88
80,3,263
34,55,464
94,64,301
68,50,382
9,19,520
16,41,919
44,8,472
5,82,668
99,43,709
27,72,454
1,45,769
54,39,449
6,99,547
62,41,723
45,36,371
4,67,486
46,16,338
41,32,477
7,41,758
75,92,679
49,60,611
60,10,592
73,39,850
35,30,276
2,80,971
13,73,366
34,12,233
70,85,824
84,39,197
66,5,74
13,17,766
85,97,643
13,36,884
15,54,641
51,31,195
7,78,42
21,51,510
45,52,788
25,25,324
65,7,639
39,61,296
20,27,36
76,75,464
30,4,111
91,13,781
22,89,433
67,93,707
82,66,630
50,79,958
71,70,280
18,88,621
7,85,748
37,33,939
1,17,216
31,98,622
91,70,864
75,10,760
58,14,991
50,6,346
26,90,354
39,35,976
82,10,502
53,33,608
62,43,300
17,71,692
93,61,480
45,62,384
57,61,211
71,80,126
11,49,41
61,28,842
47,92,132
13,50,65
21,82,556
97,99,991
4,98,335
62,52,992
79,3,238
88,94,990
86,87,422
32,71,636
33,71,55
26,44,763
65,36,484
76,8,110
64,12,929
79,83,752
53,17,594
24,74,661
35,60,845
48,81,969
69,72,581
15,80,132
24,15,544
45,48,840
36,37,541
27,59,950
73,64,86
61,59,297
26,46,575
87,66,548
97,75,731
39,51,779
87,72,192
41,63,979
61,61,706
65,15,109
33,43,62
94,4,563
83,39,875
60,23,6
16,62,716
6,26,606
75,23,552
46,82,562
40,63,553
99,47,609
82,30,144
74,98,445
59,9,770
20,50,79
67,9,505
94,66,762
89,17,313
55,96,267
65,41,410
28,15,957
71,11,345
86,18,430
99,66,711
84,48,261
33,51,135
27,84,517
89,49,840
1,16,475
42,34,911
68,62,57
17,51,337
45,29,346
40,84,662
50,43,880
45,66,688
14,36,353
36,59,631
83,63,730
9,26,166
78,46,168
61,6,911
74,76,727
48,17,576
24,5,641
84,55,539
77,44,168
90,66,344
49,9,582
23,80,942
90,79,496
34,54,244
72,57,796
53,76,75
6,94,335
26,94,954
28,63,258
14,1,909
76,33,388
79,14,651
36,82,577
27,48,846
93,48,120
61,91,822
20,63,257
88,57,676
53,41,690
34,70,412
51,94,970
33,4,627
79,92,764
1,36,597
91,16,615
14,4,783
63,94,802
94,30,748
84,36,927
55,65,610
50,51,238
52,83,723
7,63,210
8,21,639
32,19,766
98,89,957
24,84,147
36,42,500
6,43,190
77,59,572
42,4,124
10,74,278
58,12,65
62,36,380
51,3,201
60,62,783
48,96,468
84,53,986
72,36,907
70,62,126
76,38,369
37,87,569
19,56,343
97,87,856
82,65,623
79,55,791
72,31,987
35,53,642
32,54,825
99,94,590
1,22,922
56,51,396
54,35,407
85,42,322
91,28,468
55,4,448
27,4,661
29,70,372
42,55,103
73,39,270
15,71,420
8,36,150
37,36,363
23,20,314
87,70,452
7,78,564
98,48,922
68,79,234
24,48,134
47,61,139
79,86,270
20,70,263
90,60,422
51,27,770
95,38,688
14,43,864
45,24,763
50,39,270
93,75,470
28,98,738
65,38,710
33,11,195
90,46,979
98,7,333
38,90,916
89,39,129
59,37,534
15,5,120
51,38,451
86,55,569
11,17,454
32,35,693
42,5,810
64,13,193
97,83,693
95,93,487
55,61,964
19,83,635
47,2,444
10,9,70
49,95,162
19,74,10
57,34,582
40,2,406
51,77,160
15,18,518
19,55,905
95,32,446
3,18,595
41,81,216
38,18,25
2,31,901
93,72,139
25,97,213
97,69,191
60,2,408
49,39,787
61,16,326
18,6,333
15,91,582
28,96,833
30,24,972
2,66,86
33,14,676
40,61,194
28,51,597
69,33,56
58,11,25
99,25,760
6,22,13
25,4,413
3,60,394
6,84,690
9,31,587
80,61,160
69,8,914
39,38,261
84,89,985
52,83,138
71,4,290
90,53,335
1,89,908
10,6,302
6,11,639
25,90,629
31,97,603
2,70,849
19,51,722
37,45,888
1,84,102
48,53,34
97,59,240
87,52,619
43,91,676
33,28,548
71,13,910
20,70,441
79,97,227
55,67,365
6,10,864
63,48,890
60,44,332
20,3,958
54,69,541
18,21,399
78,77,609
26,53,176
40,34,302
16,17,924
50,25,16
83,32,148
51,23,547
72,98,305
74,50,104
26,38,693
50,66,583
31,96,509
78,76,593
22,94,51
84,6,730
91,60,647
83,64,363
26,55,361
74,68,732
64,32,961
18,46,140
47,90,50
57,16,118
80,16,195
73,42,993
86,3,432
14,73,60
77,27,88
63,42,784
26,91,69
98,54,999
85,61,985
86,68,662
46,15,926
36,95,944
54,69,777
68,75,502
29,60,255
29,99,227
78,46,401
73,67,953
38,88,847
89,52,944
24,76,797
85,84,605
24,68,967
37,49,85
25,44,486
56,63,625
25,86,126
5,91,883
9,93,919
16,97,815
90,40,738
25,8,498
87,72,460
36,62,926
80,69,981
93,69,224
22,90,302
47,86,943
92,62,929
53,91,171
63,63,420
19,90,561
75,90,795
85,75,567
38,50,187
38,36,49
55,37,102
66,96,886
22,27,389
36,36,261
95,17,977
10,77,645
64,2,23
79,88,56
75,96,701
49,5,324
42,54,68
27,81,710
75,44,223
24,77,596
33,57,940
99,35,592
20,2,732
51,91,993
28,44,92
32,82,946
74,26,821
72,72,810
55,31,846
95,95,243
37,61,576
97,75,85
95,89,510
18,26,848
53,54,670
6,56,536
83,91,726
31,70,373
27,76,652
91,28,391
42,49,605
81,2,701
98,25,42
94,44,618
58,67,480
44,59,487
51,87,390
34,41,743
86,94,685
90,36,818
86,16,114
74,99,696
55,75,97
52,44,214
5,59,133
5,85,112
88,69,222
77,89,249
61,60,369
79,4,212
8,16,861
55,77,493
68,35,619
50,58,30
36,45,270
47,36,921
67,27,726
65,29,635
88,44,484
9,2,834
8,48,482
16,11,140
25,68,829
10,94,558
54,9,378
17,90,604
11,29,933
6,5,705
39,42,148
86,21,889
23,80,24
34,49,873
92,99,520
96,13,715
83,99,64
27,18,16
4,8,145
46,1,148
35,46,881
53,83,327
11,89,318
59,76,959
39,77,211
91,59,399
93,81,79
39,26,156
87,56,575
97,81,742
30,95,723
26,98,548
76,36,787
13,50,250
43,79,499
3,73,579
88,14,654
92,5,194
2,92,468
40,37,260
81,58,101
16,52,36
21,80,918
93,10,990
60,28,411
42,16,715
13,67,241
56,9,602
82,37,971
55,37,551
26,32,507
38,43,209
9,48,524
60,83,651
83,76,690
81,62,307
95,79,295
75,38,114
93,27,588
26,62,141
44,77,929
29,70,425
80,52,70
28,5,456
4,47,728
11,43,466
69,65,445
99,53,79
57,26,609
68,72,448
21,31,109
99,21,575
20,42,259
22,82,526
32,51,211
28,30,511
19,26,748
10,98,468
23,80,34
59,2,35
32,5,694
59,59,711
85,72,168
17,19,929
35,12,349
29,43,234
74,94,955
49,9,695
16,61,126
65,66,512
76,77,6
7,51,961
15,26,411
75,75,825
8,70,62
41,67,497
27,86,427
58,51,823
37,51,714
61,95,203
39,63,577
52,49,274
74,14,89
95,4,205
88,74,548
2,81,110
57,3,806
61,32,913
62,35,229
99,52,374
91,92,519
25,17,662
17,31,712
13,79,369
63,60,765
97,31,48
1,60,707
97,87,838
69,20,477
87,69,447
19,20,819
87,69,331
40,69,772
86,68,328
65,80,774
59,65,434
9,45,189
96,73,950
30,29,807
73,67,208
99,16,802
16,82,241
57,8,943
50,34,242
94,15,644
18,19,59
98,3,684
54,56,290
92,47,68
48,98,166
4,81,844
34,84,171
87,94,313
98,48,510
15,32,213
69,29,447
84,69,3
24,70,33
23,40,861
31,65,185
98,25,354
18,38,77
77,50,926
2,27,232
85,75,16
92,75,39
46,32,222
91,46,598
55,70,638
94,26,248
39,98,718
29,22,791
86,56,514
17,23,902
27,99,771
5,95,914
82,78,623
18,20,302
42,67,275
64,51,497
17,54,349
18,48,829
39,29,740
51,61,378
73,11,332
21,49,741
97,38,76
14,20,593
86,15,425
99,49,936
16,87,716
11,64,525
47,33,910
34,87,370
22,40,7
84,16,845
74,23,67
27,41,891
59,70,810
12,36,141
87,26,605
22,93,375
47,36,410
49,82,624
98,31,400
89,29,165
93,61,766
99,97,586
13,90,443
77,44,627
66,69,281
79,98,21
36,25,848
8,71,913
90,62,248
59,90,143
95,75,641
65,18,176
32,54,737
19,44,130
37,47,907
81,47,517
98,95,392
9,28,198
21,22,104
19,67,167
4,84,152
33,68,297
86,84,406
73,60,752
79,96,455
44,95,209
15,50,214
95,82,370
20,5,198
79,42,783
56,38,148
18,16,426
81,5,778
22,17,116
83,62,852
32,49,409
55,9,335
72,63,334
64,89,30
15,55,934
56,11,815
40,80,294
80,61,232
82,52,128
87,76,989
26,80,466
5,31,549
23,9,393
1,76,482
68,53,305
35,75,515
22,86,701
77,1,376
40,45,765
99,22,284
90,43,665
5,46,883
68,73,36
41,55,257
47,51,509
39,69,767
93,98,594
73,45,323
48,86,952
8,51,551
35,92,65
81,43,61
53,82,714
39,44,259
86,29,417
8,82,303
89,5,273
99,90,125
56,93,300
50,31,600
32,12,402
67,95,723
55,76,895
46,65,410
3,62,269
47,59,251
11,37,577
25,31,3
36,9,93
60,60,492
96,75,168
41,76,352
83,7,351
56,92,457
96,39,216
94,53,100
9,92,583
68,82,550
24,40,466
28,26,871
57,39,558
61,30,878
31,89,244
96,70,775
30,4,413
86,58,863
76,70,714
75,36,955
84,11,668
90,78,702
71,99,822
11,74,981
59,79,761
78,38,516
50,13,360
41,36,135
26,96,735
54,20,811
8,57,384
33,14,323
52,49,300
69,51,727
59,67,224
11,99,607
75,71,460
56,51,989
29,12,34
6,82,808
13,15,992
56,92,469
34,11,500
75,8,615
87,64,712
81,88,708
3,41,727
13,65,163
11,1,641
76,18,949
85,48,897
98,1,392
87,18,369
97,36,46
